ParticleFlux,MagnitudeofEnergyFlux,EnergyFluxX,EnergyFluxY,TimeStep
100,4.28175,3.04554,3.00966,485
100,4.25451,3.00028,3.01649,486
100,4.32233,2.98254,3.12842,487
100,4.19898,3.03299,2.90387,488
100,4.3132,2.99827,3.10065,489
100,4.25603,2.98934,3.02946,490
100,4.24068,3.02465,2.97234,491
100,4.20542,2.97467,2.97269,492
100,4.43871,3.02454,3.24874,493
100,4.20984,2.9579,2.9956,494
100,4.17952,2.84014,3.06627,495
100,4.2538,2.91301,3.09987,496
100,4.12793,2.71833,3.10653,497
100,4.14472,2.77295,3.0805,498
100,4.1974,2.84003,3.0907,499
100,4.20931,2.89622,3.05453,500
100,4.26174,2.87416,3.14668,501
100,4.15811,2.87294,3.00601,502
100,4.28584,2.92857,3.1292,503
100,4.28949,2.9091,3.15228,504
100,4.24908,2.89938,3.10616,505
100,4.27649,2.87857,3.16263,506
100,4.19316,2.8474,3.07813,507
100,4.20077,2.92464,3.01545,508
100,4.27184,2.87584,3.15882,509
100,4.2994,3.05989,3.02026,510
100,4.19797,2.99832,2.93821,511
100,4.22651,2.95435,3.02244,512
100,4.32869,3.04672,3.0749,513
100,4.14287,2.89397,2.96451,514
100,4.36172,3.02837,3.13905,515
100,4.26028,2.994,3.03083,516
100,4.29417,3.05256,3.02022,517
100,4.27433,3.08045,2.96323,518
100,4.25934,2.93377,3.08788,519
100,4.29453,3.09698,2.97519,520
100,4.35598,2.95606,3.19942,521
100,4.33688,2.96921,3.16107,522
100,4.29212,3.02185,3.04808,523
100,4.30789,3.03399,3.05824,524
100,4.16089,2.81082,3.06794,525
100,4.14665,2.90826,2.95579,526
100,4.1521,2.85736,3.01254,527
100,4.18253,3.01829,2.89542,528
100,4.20418,3.04355,2.90033,529
100,4.18958,2.91726,3.00702,530
100,4.22412,2.92046,3.0519,531
100,4.24207,3.02424,2.97476,532
100,4.37042,3.12376,3.05659,533
100,4.26895,2.92286,3.1114,534
100,4.25952,3.05089,2.97247,535
100,4.30122,3.06744,3.01518,536
100,4.22001,2.98153,2.98647,537
100,4.30999,3.14853,2.94326,538
100,4.30448,3.08458,3.00232,539
100,4.319,3.01601,3.0915,540
100,4.22876,2.97919,3.00114,541
100,4.24367,3.12915,2.86655,542
100,4.3238,3.0018,3.11199,543
100,4.2175,3.01563,2.94844,544
100,4.33541,3.05955,3.07163,545
100,4.30439,3.02636,3.06087,546
100,4.33501,3.17379,2.95286,547
100,4.20153,2.97273,2.96913,548
100,4.19126,2.9372,2.98991,549
100,4.25958,3.14679,2.87084,550
100,4.1788,2.98602,2.92337,551
100,4.18507,2.93045,2.98785,552
100,4.10501,2.95024,2.85433,553
100,4.2914,3.05778,3.011,554
100,4.28567,3.00556,3.05509,555
100,4.19371,2.99339,2.93715,556
100,4.25736,2.98918,3.0315,557
100,4.21152,2.9369,3.01854,558
100,4.29079,3.10321,2.96326,559
100,4.39531,3.1072,3.10871,560
100,4.39192,3.0044,3.20353,561
100,4.17958,3.04886,2.85891,562
100,4.32673,3.06689,3.05202,563
100,4.27792,3.01848,3.0314,564
100,4.4013,3.19299,3.02924,565
100,4.39965,3.07915,3.14257,566
100,4.2454,3.01688,2.98694,567
100,4.21251,3.04666,2.90914,568
100,4.3174,3.08784,3.01748,569
100,4.20722,2.94494,3.00467,570
100,4.25673,3.13915,2.87497,571
100,4.40008,3.09628,3.1263,572
100,4.17708,2.93344,2.9737,573
100,4.3583,3.14801,3.0141,574
100,4.43567,3.15759,3.11526,575
100,4.24323,2.90514,3.09276,576
100,4.25491,3.00306,3.01427,577
100,4.33927,3.04,3.0964,578
100,4.3208,2.99055,3.11865,579
100,4.32945,3.0293,3.09313,580
100,4.3198,2.98425,3.12328,581
100,4.24604,2.84702,3.15014,582
100,4.26415,2.97864,3.05135,583
100,4.28358,2.98142,3.07574,584
100,4.18285,2.848,3.06351,585
100,4.21854,2.90276,3.06106,586
100,4.30894,2.99796,3.09502,587
100,4.23563,2.8092,3.17001,588
100,4.23199,2.96182,3.02281,589
100,4.26511,2.85934,3.16471,590
100,4.42944,2.97428,3.28232,591
100,4.33795,3.04072,3.09385,592
100,4.20905,2.81266,3.13129,593
100,4.26874,2.80554,3.21731,594
100,4.30587,2.86967,3.21023,595
100,4.28859,2.8794,3.17821,596
100,4.2274,2.76368,3.19891,597
100,4.22442,2.90677,3.06536,598
100,4.30645,2.8899,3.1928,599
100,4.23415,2.9108,3.07495,600
100,4.23672,2.93155,3.05873,601
100,4.29894,2.99063,3.08821,602
100,4.21124,2.8461,3.10391,603
100,4.28084,3.11071,2.94093,604
100,4.35755,3.09228,3.07019,605
100,4.15781,2.87684,3.00187,606
100,4.18823,2.93396,2.98883,607
100,4.20443,2.92214,3.02297,608
100,4.09187,2.82513,2.96007,609
100,4.12446,2.89662,2.93611,610
100,4.12303,2.82341,3.00462,611
100,4.08439,2.73833,3.03048,612
100,4.03209,2.77018,2.92982,613
100,4.17464,2.77951,3.1148,614
100,4.07176,2.719,3.03089,615
100,4.00855,2.81259,2.85619,616
100,4.17885,2.9446,2.96516,617
100,4.26772,2.96821,3.06647,618
100,4.16146,2.99258,2.89175,619
100,4.21039,2.88479,3.06682,620
100,4.15873,2.81061,3.06521,621
100,4.30834,2.98703,3.10475,622
100,4.36825,2.96165,3.21095,623
100,4.22471,2.8761,3.09454,624
100,4.20369,3.03065,2.9131,625
100,4.27894,3.04619,3.00501,626
100,4.26102,3.06238,2.96279,627
100,4.10007,3.05032,2.73974,628
100,4.2496,3.05166,2.95744,629
100,4.21314,2.92566,3.03167,630
100,4.18096,3.10727,2.79738,631
100,4.41583,3.16213,3.08228,632
100,4.42913,3.16221,3.10123,633
100,4.30624,3.16389,2.92122,634
100,4.43794,3.18855,3.08682,635
100,4.34634,2.98161,3.16238,636
100,4.34867,3.2218,2.92079,637
100,4.36874,3.10093,3.07736,638
100,4.43998,3.10034,3.17826,639
100,4.37112,3.21381,2.96279,640
100,4.3976,3.20424,3.01192,641
100,4.37326,3.112,3.07259,642
100,4.34261,3.17343,2.9644,643
100,4.42142,3.15151,3.10112,644
100,4.3531,3.04626,3.10963,645
100,4.29809,3.08964,2.98792,646
100,4.20446,2.98428,2.96168,647
100,4.31213,3.02316,3.07489,648
100,4.29188,3.07649,2.99255,649
100,4.34246,3.07543,3.06573,650
100,4.25054,3.02295,2.98812,651
100,4.2301,2.94272,3.03877,652
100,4.23068,3.02891,2.95371,653
100,4.15104,2.86628,3.00259,654
100,4.1769,2.86271,3.04161,655
100,4.26164,2.8912,3.1309,656
100,4.18944,2.86502,3.05664,657
100,4.22264,2.90085,3.06852,658
100,4.14711,2.80826,3.05159,659
100,4.17753,2.8902,3.01637,660
100,4.21606,2.94811,3.01393,661
100,4.27132,2.92689,3.11088,662
100,4.04949,2.77351,2.9506,663
100,4.12345,2.84639,2.98343,664
100,4.3365,3.04009,3.09243,665
100,4.24058,2.93285,3.06283,666
100,4.3011,2.95087,3.12919,667
100,4.30724,2.9815,3.10853,668
100,4.17702,2.74641,3.14718,669
100,4.22183,2.86814,3.09799,670
100,4.17777,2.768,3.12921,671
100,4.12719,2.78829,3.04288,672
100,4.1987,2.8394,3.09304,673
100,4.20704,2.8687,3.0773,674
100,4.08732,2.68149,3.08476,675
